ID,var3,var15,var36,num_var5,var38,imp_ent_var16_ult1,TARGET
68891,2,23,99,3,111359.28,0.0,0
68893,2,50,99,0,64862.55,0.0,0
68895,2,40,1,3,94089.84,0.0,0
68896,2,23,3,3,111929.55,0.0,0
68900,2,26,99,3,339227.07,0.0,0
68901,2,40,99,0,60254.01,0.0,0
68902,2,23,99,0,117310.979016494,0.0,0
68906,2,24,3,3,58393.95,0.0,0
68908,2,49,1,3,195475.5,0.0,0
68911,2,62,1,3,127244.01,0.0,0
68913,2,74,2,3,168559.23,0.0,0
68914,2,24,3,3,83690.82,0.0,0
68917,2,23,99,0,59609.46,0.0,0
68921,2,40,1,0,64361.49,0.0,0
68922,2,24,3,3,80976.03,0.0,0
68923,2,36,1,3,59711.94,0.0,0
68925,2,22,0,3,44601.0,0.0,0
68927,2,38,1,0,124464.03,0.0,0
68928,2,49,2,0,76402.8,0.0,0
68929,2,23,99,3,41197.32,0.0,0
68933,2,38,1,0,89785.02,3420.0,0
68935,2,24,99,0,108963.42,0.0,0
68937,2,59,3,0,117310.979016494,0.0,0
68938,2,40,99,0,24435.0,0.0,0
68941,2,36,1,3,117310.979016494,300.0,0
68943,2,51,1,3,42103.77,540.81,1
68944,2,24,99,0,33918.96,0.0,0
68945,2,26,2,3,114561.15,0.0,0
68946,2,25,2,3,59841.69,0.0,0
68953,2,24,99,3,62803.47,0.0,0
68954,2,36,3,3,71557.14,0.0,0
68955,2,36,1,3,79287.21,0.0,0
68956,2,23,3,3,88805.01,0.0,0
68957,2,44,1,3,51433.62,309.0,0
68958,2,27,99,3,117310.979016494,0.0,0
68959,2,65,1,0,158609.04,0.0,0
68961,2,47,2,0,117310.979016494,0.0,0
68963,2,33,2,3,139142.1,0.0,0
68970,2,26,99,3,60375.51,0.0,0
68971,2,38,99,0,337865.97,0.0,0
68974,2,23,99,0,142513.29,0.0,0
68977,2,32,99,0,52226.82,0.0,0
68978,2,24,99,0,155295.78,0.0,0
68981,2,23,99,0,215095.65,0.0,0
68982,2,32,1,3,163515.9,0.0,0
68983,2,31,99,3,112583.88,0.0,0
68985,2,33,1,3,92971.17,0.0,0
68986,2,23,99,0,37864.08,0.0,0
68987,2,36,99,3,104430.9,0.0,0
68989,2,24,99,0,223762.53,0.0,0
68991,2,31,1,3,76848.36,0.0,0
68992,2,49,99,0,117310.979016494,0.0,0
68993,2,24,3,3,43882.65,0.0,0
68995,2,48,1,3,41109.99,0.0,0
68997,2,47,1,0,80480.58,0.0,0
68998,2,23,3,3,242274.66,0.0,0
69002,2,26,3,3,117310.979016494,0.0,0
69004,2,39,3,3,118795.68,0.0,0
69005,2,23,2,3,54359.55,0.0,0
69006,2,23,99,3,78820.5,0.0,0
69008,2,24,99,0,117310.979016494,0.0,0
69009,2,25,99,0,88733.46,0.0,0
69014,2,23,99,0,191909.16,0.0,0
69015,2,30,3,3,117310.979016494,0.0,1
69016,2,34,99,0,117310.979016494,0.0,0
69019,2,25,99,0,226888.89,0.0,0
69021,2,23,99,3,66702.93,0.0,0
69024,2,41,99,0,109928.07,0.0,0
69025,2,31,2,0,57200.04,0.0,0
69026,2,26,99,0,144233.4,0.0,0
69027,2,72,2,3,117310.979016494,0.0,0
69028,0,27,99,3,177429.66,0.0,0
69031,2,37,1,3,147749.82,4800.0,0
69032,2,39,3,3,73084.65,0.0,0
69034,2,38,3,3,110207.13,0.0,0
69035,2,23,3,3,35273.25,0.0,0
69036,2,28,3,3,117310.979016494,0.0,0
69037,2,23,99,3,129666.18,0.0,0
69039,2,23,3,3,108669.54,0.0,0
69043,2,23,99,0,117310.979016494,0.0,0
69046,2,9,1,0,117310.979016494,0.0,0
69047,2,23,99,0,47134.56,0.0,0
69048,2,23,3,3,117310.979016494,0.0,0
69051,2,23,99,0,117310.979016494,0.0,0
69053,2,27,2,3,57730.29,0.0,0
69057,2,46,3,3,200535.9,0.0,0
69058,2,32,3,3,177435.45,0.0,0
69059,2,30,2,3,176283.9,0.0,0
69063,2,38,99,0,117310.979016494,0.0,0
69064,2,54,1,3,215980.95,0.0,0
69066,2,23,99,3,70825.23,0.0,0
69068,2,23,99,0,87184.47,0.0,0
69070,2,23,3,3,106305.96,0.0,0
69071,2,31,3,3,42541.11,0.0,0
69072,2,24,99,3,71192.58,0.0,0
69074,2,27,3,3,118572.75,0.0,0
69075,2,40,1,3,136990.59,0.0,0
69076,2,23,99,0,149202.33,0.0,0
69079,2,23,99,3,88915.41,0.0,0
69081,2,23,99,3,32629.74,0.0,0
69084,2,25,3,3,104946.63,0.0,0
69087,2,32,99,0,54544.95,0.0,0
69089,2,36,3,3,117310.979016494,0.0,0
69090,2,16,3,0,58816.77,0.0,0
69093,2,27,3,3,164305.77,0.0,0
69097,2,27,3,3,125984.61,0.0,0
69100,2,23,1,3,156048.99,300.0,0
69101,2,23,1,3,44173.89,0.0,0
69103,2,76,3,3,167583.42,0.0,0
69107,2,23,99,3,52829.34,0.0,0
69110,2,31,99,0,75124.89,0.0,0
69114,2,22,3,3,113747.31,0.0,0
69115,2,24,2,3,57292.44,0.0,0
69118,2,49,3,0,78438.93,0.0,0
69120,2,41,99,3,42917.22,0.0,0
69121,2,23,99,3,117310.979016494,0.0,0
69126,2,27,3,3,343741.38,0.0,0
69127,2,24,99,0,167709.72,0.0,0
69133,2,25,99,0,117310.979016494,0.0,0
69134,2,45,3,3,117310.979016494,0.0,0
69135,2,23,99,0,51911.82,0.0,0
69137,2,34,99,3,87660.78,0.0,0
69138,2,53,1,3,55465.92,150.0,0
69139,2,25,99,3,128228.55,0.0,0
69140,2,23,99,0,235476.72,0.0,0
69141,2,46,1,3,58973.34,0.0,0
69144,2,28,3,3,118436.58,0.0,0
69148,2,47,99,0,326854.65,0.0,0
69153,2,24,1,3,151373.19,0.0,0
69155,2,25,99,0,142174.29,0.0,0
69157,2,32,99,3,100513.95,0.0,0
69158,2,23,99,0,117310.979016494,0.0,0
69159,2,6,1,0,63089.31,0.0,0
69169,2,32,3,3,44449.23,0.0,0
69170,2,37,99,0,85346.37,0.0,0
69171,2,33,99,3,182626.05,0.0,0
69174,2,29,99,0,157814.1,0.0,0
69179,2,9,99,0,81222.18,0.0,0
69182,2,37,99,3,40717.53,0.0,0
69183,2,34,1,3,31722.21,0.0,0
69186,2,23,99,0,2620265.01,0.0,0
69187,2,49,99,0,117310.979016494,0.0,0
69189,2,44,99,0,117310.979016494,0.0,0
69191,2,23,99,3,15668.58,0.0,0
69194,2,24,99,3,71294.13,0.0,0
69195,2,23,3,3,117310.979016494,0.0,0
69196,2,23,3,3,46645.62,0.0,0
69197,2,23,99,3,71657.13,0.0,0
69198,2,24,99,3,45953.28,0.0,0
69200,2,31,3,3,37244.49,0.0,0
69201,2,23,3,3,67404.66,0.0,0
69203,2,62,2,3,139203.18,0.0,0
69208,2,23,3,3,143322.48,0.0,0
69209,2,23,99,3,84458.61,0.0,0
69216,2,37,1,3,182622.12,0.0,0
69218,2,27,3,3,60503.67,0.0,0
69220,2,25,1,3,272537.31,0.0,0
69221,2,51,99,0,52135.89,0.0,0
69224,2,39,99,0,170668.53,0.0,0
69227,2,23,99,0,54447.3,0.0,0
69228,2,23,99,0,100791.42,0.0,0
69229,2,35,2,3,34970.7,0.0,0
69230,2,48,1,0,75074.37,0.0,0
69231,2,46,99,0,39442.95,0.0,1
69237,2,33,1,0,119397.21,0.0,0
69239,2,28,1,0,136804.83,75.0,0
69240,2,23,99,0,150835.08,0.0,0
69242,2,24,3,3,67245.15,0.0,0
69243,2,23,99,0,124549.47,0.0,0
69244,2,27,3,3,153927.72,0.0,0
69246,2,24,99,3,96541.77,0.0,0
69250,2,40,2,3,61463.82,0.0,0
69251,2,23,99,0,192910.23,0.0,0
69254,2,37,2,3,47528.82,0.0,0
69255,2,29,2,3,101017.14,0.0,0
69256,2,39,99,3,129103.17,0.0,0
69258,2,27,3,3,111782.67,0.0,0
69261,2,23,99,3,72254.7,0.0,0
69262,2,23,99,3,114344.55,0.0,0
69266,2,23,3,3,56678.91,0.0,0
69267,2,21,99,0,117310.979016494,0.0,0
69269,2,44,1,0,117310.979016494,0.0,0
69271,2,23,99,0,117310.979016494,0.0,0
69272,8,37,3,0,79050.81,0.0,0
69274,2,29,3,3,106392.81,0.0,0
69276,2,23,99,0,74767.86,0.0,0
69277,2,44,1,0,57949.38,0.0,0
69279,2,23,99,0,80380.02,0.0,0
69280,2,24,3,3,143996.97,0.0,0
69284,2,36,99,0,51740.73,0.0,0
69287,2,28,99,0,76380.54,0.0,0
69290,2,23,3,3,100058.16,0.0,0
69291,2,58,1,0,117310.979016494,2400.0,0
69293,2,23,3,3,101984.55,0.0,0
69294,2,23,3,3,117310.979016494,0.0,0
69296,2,31,99,3,44242.92,0.0,0
69302,2,30,3,3,32833.32,0.0,0
69304,2,29,99,0,187696.74,0.0,0
69306,2,25,3,3,111719.22,0.0,0
69308,2,61,2,0,153906.39,0.0,0
69310,2,28,2,3,32722.53,0.0,0
69311,2,23,3,3,126908.1,0.0,0
69313,2,47,99,0,38886.36,0.0,0
69315,2,30,99,3,117310.979016494,0.0,0
69317,2,24,99,0,96558.87,0.0,0
69318,2,44,1,0,67203.09,0.0,0
69319,2,23,99,3,69551.7,0.0,0
69321,2,32,3,3,64552.92,0.0,0
69322,2,37,99,0,259007.88,0.0,0
69324,2,25,3,3,19913.82,0.0,0
69326,2,23,3,3,133699.74,0.0,0
69327,2,67,1,3,89760.06,0.0,0
69328,2,45,2,3,117310.979016494,0.0,0
69329,2,41,3,3,64514.88,0.0,1
69330,2,42,99,0,29141.04,0.0,1
69331,2,23,3,3,67767.6,0.0,0
69332,2,68,2,3,121308.9,0.0,0
69333,2,23,3,3,117310.979016494,0.0,0
69335,2,25,99,0,184008.57,0.0,0
69336,2,24,99,3,117310.979016494,0.0,0
69339,2,51,3,3,94169.01,0.0,0
69341,2,28,2,3,249564.6,0.0,0
69343,2,24,3,3,80835.99,0.0,0
69345,2,31,1,3,75095.07,1789.29,0
69348,2,23,99,0,48620.76,0.0,0
69352,2,63,3,0,106582.05,0.0,0
69355,2,26,99,0,407115.54,0.0,0
69356,2,34,2,0,117310.979016494,0.0,0
69358,2,23,99,3,117310.979016494,0.0,0
69370,2,47,2,3,112184.01,0.0,0
69372,2,31,1,3,117310.979016494,0.0,0
69373,2,23,99,0,140310.09,0.0,0
69376,2,23,3,3,43526.82,0.0,0
69377,2,23,99,0,157239.36,0.0,0
69378,2,23,3,3,112617.33,0.0,0
69384,2,25,99,0,68141.94,0.0,0
69385,2,54,1,3,124215.48,0.0,0
69388,2,23,3,3,117310.979016494,0.0,0
69391,2,37,2,3,36988.86,0.0,0
69395,2,25,99,3,71449.32,0.0,0
69396,2,28,99,0,189173.67,0.0,0
69397,2,73,3,3,148399.02,0.0,0
69399,2,23,2,3,77024.55,0.0,0
69403,2,60,3,3,77861.4,0.0,0
69405,2,24,2,3,68746.23,0.0,0
69408,2,23,1,0,29965.29,420.0,0
69409,2,27,3,3,26346.09,0.0,0
69410,2,24,3,3,69443.37,0.0,0
69411,2,32,2,3,117310.979016494,0.0,0
69412,2,23,99,3,54384.03,0.0,0
69413,2,23,3,3,52064.19,0.0,0
69415,2,7,99,0,92664.18,0.0,0
69417,2,23,3,3,55239.93,0.0,0
69418,2,28,3,3,174906.18,0.0,0
69420,104,50,99,0,163970.79,0.0,0
69421,2,51,2,3,53645.43,0.0,0
69423,2,30,2,3,65471.16,0.0,0
69424,2,52,99,0,513753.6,0.0,0
69425,2,35,99,0,130007.31,0.0,0
69426,2,60,1,3,96197.76,0.0,0
69428,2,38,3,3,69076.92,0.0,0
69430,2,23,3,3,232425.54,0.0,0
69431,2,23,3,3,311594.7,0.0,0
69432,2,23,2,3,61235.37,0.0,0
69433,2,25,3,3,121500.51,0.0,0
69434,2,31,1,3,81941.19,0.0,0
69436,2,35,99,3,71683.59,0.0,0
69437,2,23,3,3,77214.66,0.0,0
69438,2,44,1,3,44560.92,0.0,0
69439,2,23,3,3,59126.82,0.0,0
69442,2,24,99,3,100590.39,0.0,0
69445,2,23,99,3,42438.45,0.0,0
69447,2,22,3,0,117310.979016494,0.0,0
69449,2,25,3,3,179403.6,0.0,0
69451,2,71,2,3,117310.979016494,0.0,0
69454,2,25,2,3,217698.54,0.0,0
69455,2,28,3,3,133548.39,0.0,0
69459,2,32,1,3,52319.67,0.0,0
69460,2,23,1,3,101509.11,0.0,0
69461,2,31,99,3,261181.53,0.0,0
69465,-999999,23,3,3,117310.979016494,0.0,0
69466,2,37,3,3,53535.69,0.0,0
69468,2,23,99,0,114647.19,0.0,0
69470,2,24,99,0,95057.58,0.0,0
69473,2,24,2,3,112527.9,0.0,0
69474,2,55,2,3,72092.55,0.0,0
69476,2,25,99,0,250169.31,0.0,0
69477,2,24,3,3,244187.25,0.0,0
69479,228,53,2,0,186766.41,0.0,0
69480,2,39,2,3,173503.02,0.0,0
69481,2,23,99,0,186273.03,0.0,0
69483,2,23,3,3,77802.27,0.0,0
69485,2,27,3,3,117310.979016494,0.0,0
69488,2,43,2,3,45917.82,0.0,0
69489,2,24,99,3,70834.47,0.0,0
69490,2,23,99,0,117310.979016494,0.0,0
69491,2,33,99,0,61816.2,0.0,0
69493,2,54,1,3,46766.61,0.0,0
69495,2,24,3,3,63966.09,0.0,0
69496,2,71,1,0,60883.56,0.0,0
69498,2,23,3,3,257421.66,0.0,0
69500,2,32,2,3,72492.09,0.0,0
69503,2,24,3,3,117310.979016494,0.0,0
69504,2,27,99,0,55626.3,0.0,0
69508,2,34,3,0,117310.979016494,0.0,0
69510,2,31,1,0,117752.49,0.0,0
69512,2,40,99,0,39354.54,0.0,0
69514,2,23,99,0,277224.63,0.0,0
69515,2,34,2,0,117310.979016494,0.0,0
69516,2,23,99,3,67995.0,0.0,0
69517,2,53,1,0,58762.59,0.0,0
69518,2,23,3,3,119447.37,0.0,0
69519,2,22,0,3,117310.979016494,0.0,0
69521,2,41,1,3,117310.979016494,6000.0,0
69525,2,23,99,0,117310.979016494,0.0,0
69527,2,47,2,3,75338.22,0.0,0
69530,2,23,3,3,121856.43,0.0,0
69531,2,63,1,0,117310.979016494,0.0,0
69534,2,23,99,0,152784.21,0.0,0
69536,2,42,99,0,117310.979016494,0.0,0
69538,2,56,3,3,99462.48,0.0,0
69541,2,32,1,0,66408.99,0.0,0
69543,2,41,99,0,112920.27,0.0,0
69544,2,28,3,3,191281.17,0.0,0
69546,2,30,2,3,43161.0,0.0,0
69547,2,23,2,3,39813.72,0.0,0
69548,2,25,3,3,181867.35,0.0,0
69551,2,37,1,3,91130.04,0.0,0
69552,2,26,1,0,113700.87,0.0,0
69557,2,26,99,0,83147.76,0.0,0
69558,2,43,3,3,65518.86,0.0,0
69561,134,90,99,0,165818.16,0.0,0
69564,2,23,3,3,41062.41,0.0,0
69565,2,23,99,0,60506.85,0.0,0
69567,2,89,1,3,30538.5,0.0,0
69568,2,24,99,0,176557.95,0.0,0
69575,2,23,99,0,117310.979016494,0.0,0
69578,2,24,99,3,57006.21,0.0,0
69581,2,23,3,3,38122.8,0.0,0
69583,2,31,1,3,53437.35,0.0,0
69584,2,23,3,3,117310.979016494,0.0,0
69586,2,23,99,0,123142.32,0.0,0
69589,2,35,1,3,76521.87,0.0,0
69590,2,24,99,0,37662.54,0.0,0
69593,2,32,2,3,99265.08,0.0,0
69594,2,23,2,3,129848.94,0.0,0
69596,2,36,1,0,42224.79,0.0,0
69597,2,27,3,3,117310.979016494,0.0,0
69599,2,24,3,3,64635.36,0.0,0
69600,2,23,99,3,117310.979016494,0.0,0
69601,2,33,1,3,58611.72,0.0,0
69602,2,23,1,3,64329.24,240.0,0
69603,2,23,3,3,65450.04,0.0,0
69605,2,23,99,3,32879.97,0.0,0
69606,2,23,99,3,117310.979016494,0.0,0
69610,2,62,3,3,84350.46,0.0,0
69611,2,41,99,0,117310.979016494,0.0,0
69614,2,55,3,3,98973.81,0.0,0
69616,2,27,99,0,117310.979016494,0.0,0
69617,2,39,99,0,42305.31,0.0,0
69618,2,29,1,3,117310.979016494,0.0,0
69619,2,51,1,0,210616.71,0.0,0
69621,2,30,99,3,96539.49,0.0,0
69623,2,28,1,3,64992.06,0.0,0
69625,2,23,99,0,131967.72,0.0,0
69627,7,26,1,3,81987.18,0.0,0
69629,2,33,2,3,41341.71,0.0,0
69630,2,24,3,3,202291.14,0.0,0
69631,2,55,3,0,97313.82,0.0,0
69632,2,35,2,3,95567.85,0.0,0
69633,2,23,3,3,117310.979016494,0.0,0
69634,2,25,99,0,289272.93,0.0,0
69635,2,34,99,3,140487.84,0.0,0
69637,2,39,3,3,65491.92,0.0,0
69642,2,53,3,3,41251.41,0.0,0
69647,2,30,1,3,117310.979016494,0.0,0
69650,2,26,3,0,117310.979016494,0.0,0
69655,2,23,3,3,124538.79,0.0,0
69658,2,42,99,0,67363.17,0.0,0
69659,2,23,99,0,117310.979016494,0.0,0
69660,2,23,3,3,33329.25,0.0,0
69664,2,44,1,3,47357.16,1110.0,0
69675,2,42,99,0,104599.2,0.0,0
69676,2,27,99,3,117310.979016494,0.0,0
69678,2,24,99,0,82082.82,0.0,0
69680,2,27,3,3,129108.96,0.0,0
69681,2,42,3,3,60851.43,0.0,0
69683,2,25,99,3,36946.89,0.0,0
69684,4,48,1,3,117310.979016494,60.0,0
69685,2,23,99,0,32464.2,0.0,0
69689,2,55,99,0,75035.16,0.0,0
69693,2,24,99,3,664097.88,0.0,0
69701,2,23,99,0,60984.27,0.0,0
69705,2,25,3,3,68397.03,0.0,0
69707,2,23,99,0,47458.71,0.0,0
69710,2,39,3,3,50770.5,0.0,0
69714,2,42,2,0,117310.979016494,0.0,0
69715,2,26,99,0,152601.99,0.0,0
69717,2,46,1,0,71823.57,0.0,0
69719,2,36,3,0,123330.0,0.0,0
69721,2,35,2,3,58808.58,0.0,0
69725,2,25,99,0,115246.23,0.0,0
69726,2,43,2,3,99405.21,0.0,0
69729,2,28,99,3,117310.979016494,0.0,0
69730,2,64,2,3,128411.52,0.0,0
69731,2,26,1,3,206698.38,0.0,0
69733,2,26,2,3,79348.26,0.0,0
69735,2,32,99,3,170332.32,0.0,0
69736,2,23,99,0,52510.38,0.0,0
69737,2,23,99,3,117310.979016494,0.0,0
69738,2,69,99,0,297758.4,0.0,0
69739,2,23,3,3,197520.48,0.0,0
69750,2,28,99,0,133813.8,0.0,0
69752,2,50,1,0,85239.3,0.0,0
69753,2,42,1,0,31777.08,3.0,1
69754,193,47,1,3,117310.979016494,0.0,0
69757,2,23,99,3,88351.83,0.0,0
69759,2,24,3,3,117310.979016494,0.0,0
69761,2,31,1,3,117310.979016494,0.0,0
69762,2,48,1,3,75555.57,0.0,0
69765,2,32,1,3,134598.96,0.0,0
69766,2,51,99,0,117310.979016494,0.0,0
69772,2,25,1,3,117310.979016494,150.0,0
69773,2,24,99,0,160966.95,0.0,0
69774,2,35,1,3,115643.82,714.0,0
69775,2,29,99,0,53908.86,0.0,0
69776,2,24,3,3,59110.83,0.0,0
69781,2,25,99,0,88296.3,0.0,0
69783,2,23,3,3,118651.83,0.0,0
69785,13,42,1,3,44988.06,1200.0,0
69786,2,24,99,3,207975.0,0.0,0
69787,2,22,2,3,126368.19,0.0,0
69788,2,35,1,3,115762.62,0.0,0
69790,2,46,1,3,4548613.92,0.0,0
69794,2,25,3,3,111798.09,0.0,0
69796,2,27,99,0,204153.42,0.0,0
69797,2,23,3,3,56542.68,0.0,0
69798,2,31,2,3,110387.85,0.0,0
69799,2,26,99,0,81688.11,0.0,0
69803,2,23,99,0,117310.979016494,0.0,0
69804,2,26,99,0,169782.06,0.0,0
69806,2,57,99,0,117310.979016494,0.0,0
69810,2,23,99,0,37818.99,0.0,0
69812,2,55,99,0,333468.48,0.0,0
69816,2,25,99,0,119141.16,0.0,0
69817,2,23,3,3,42622.86,0.0,0
69818,2,23,99,3,36401.64,0.0,0
69820,2,34,1,3,115115.79,0.0,0
69823,2,24,99,3,58019.67,0.0,0
69824,2,26,3,3,51258.48,0.0,0
69829,2,23,1,3,109906.05,18.0,0
69831,2,25,1,3,162200.79,0.0,0
69832,2,26,99,0,117310.979016494,0.0,0
69834,2,37,1,0,60272.13,0.0,0
69835,2,51,1,3,117310.979016494,0.0,1
69836,2,23,99,0,117310.979016494,0.0,0
69837,2,23,3,3,88705.86,0.0,0
69840,2,23,99,0,259848.48,0.0,0
69841,2,44,2,3,47378.94,0.0,0
69842,2,31,2,3,249236.1,0.0,0
69846,2,50,1,3,91704.81,0.0,0
69847,2,23,1,6,117310.979016494,3.0,0
69849,2,42,2,3,61733.79,0.0,0
69850,2,58,3,3,47520.66,0.0,0
69852,2,27,2,3,167996.49,0.0,0
69853,2,29,99,0,136781.13,0.0,0
69855,2,67,99,3,65971.08,0.0,1
69857,2,23,3,3,117310.979016494,0.0,0
69858,2,44,99,0,103659.15,0.0,0
69864,2,24,99,3,41253.06,0.0,0
69869,2,35,3,3,94353.81,0.0,0
69873,2,23,1,3,117310.979016494,0.0,0
69875,2,23,99,3,84545.04,0.0,0
69877,2,42,1,3,117310.979016494,0.0,0
69885,2,24,99,0,334994.13,0.0,0
69890,2,31,1,3,293553.03,0.0,0
69893,2,23,1,0,56141.79,60.0,0
69896,2,27,3,3,74265.27,0.0,0
69898,2,46,99,0,140923.53,0.0,0
69899,2,39,99,3,75571.59,0.0,0
69901,2,24,3,3,117310.979016494,0.0,0
69903,2,23,99,0,117310.979016494,0.0,0
69905,2,24,99,0,161888.91,0.0,0
69907,2,37,2,0,181315.38,0.0,0
69910,2,23,99,0,317478.18,0.0,0
69912,2,27,3,3,42155.58,0.0,0
69913,2,86,1,3,18892.2,0.0,0
69914,2,41,1,3,117310.979016494,2550.0,0
69915,2,24,3,3,45591.99,0.0,0
69918,2,26,3,3,42267.66,0.0,0
69919,2,24,99,3,51001.26,0.0,0
69920,2,35,3,0,87293.28,0.0,0
69921,2,29,99,0,117310.979016494,0.0,0
69923,2,24,3,3,242559.09,0.0,0
69925,2,25,99,0,254919.0,0.0,0
69927,2,24,3,3,556368.3,0.0,0
69932,2,29,3,3,180672.15,0.0,0
69936,2,39,99,0,103387.62,0.0,0
69937,2,27,99,0,56291.37,0.0,0
69938,2,23,3,3,99663.48,0.0,0
69939,2,23,3,3,63994.29,0.0,0
69941,2,23,3,3,165975.12,0.0,0
69942,2,31,3,3,60023.25,0.0,0
69943,2,26,3,3,55557.57,0.0,0
69944,2,30,1,3,53982.18,0.0,0
69945,2,30,99,0,44052.24,0.0,1
69947,2,28,99,0,117310.979016494,0.0,0
69948,141,47,99,0,115628.94,0.0,0
69950,2,31,1,0,136505.73,0.0,0
69952,2,23,99,0,117310.979016494,0.0,0
69953,2,23,3,3,191178.15,0.0,0
69955,2,36,1,3,72305.37,900.0,0
69959,2,23,1,3,47577.48,0.0,0
69962,2,76,2,3,66370.14,0.0,0
69963,2,32,99,0,129673.02,0.0,0
69964,2,36,3,0,117310.979016494,0.0,0
69970,2,39,99,0,82514.88,0.0,0
69971,2,23,99,0,43376.91,0.0,0
69974,2,48,2,3,98642.43,0.0,1
69976,2,65,1,0,128930.1,0.0,0
69977,2,23,99,0,117310.979016494,0.0,0
69981,2,28,3,3,114747.06,0.0,0
69982,2,23,1,3,117310.979016494,45.0,0
69983,2,38,99,3,95738.76,0.0,0
69984,2,31,3,0,79498.53,0.0,0
69985,2,23,1,6,195685.26,3.0,0
69986,3,30,1,3,117310.979016494,0.0,0
69989,2,30,3,3,117310.979016494,0.0,0
69990,2,24,3,3,117310.979016494,0.0,0
69991,2,41,3,3,72930.42,0.0,0
69992,2,23,99,0,949021.32,0.0,0
69994,2,25,99,0,202135.14,0.0,0
69996,2,23,3,3,53923.68,0.0,0
69997,2,76,3,3,117310.979016494,0.0,0
69999,2,55,99,0,117310.979016494,0.0,0
70002,2,23,3,3,85252.32,0.0,0
70003,2,23,99,3,91263.96,0.0,0
70006,2,43,2,3,62807.13,0.0,0
70008,2,55,99,3,74122.98,0.0,0
70009,2,23,3,3,51259.83,0.0,0
70010,2,34,1,3,171972.9,0.0,0
70013,2,33,99,3,50284.23,0.0,0
70014,2,45,1,3,244731.36,0.0,0
70015,2,23,99,0,61787.61,0.0,0
70017,2,25,3,3,151925.28,0.0,0
70018,2,23,99,3,105125.76,0.0,0
70019,2,27,3,3,85161.96,0.0,1
70020,2,50,99,0,55592.43,0.0,0
70021,2,27,3,3,575912.19,0.0,0
70022,2,36,2,3,100589.67,0.0,0
70026,2,62,1,3,105586.44,0.0,0
70027,2,39,1,0,64580.28,0.0,0
70030,2,23,99,0,86862.0,0.0,0
70032,2,23,3,3,206669.7,0.0,0
70034,2,23,3,3,117310.979016494,0.0,0
70035,2,25,3,3,212733.24,0.0,0
70036,2,28,99,0,75964.14,0.0,0
70038,2,37,99,0,55594.62,0.0,0
70039,2,53,99,0,59200.59,0.0,0
70040,2,31,3,3,69704.16,0.0,0
70045,8,54,1,3,90388.2,0.0,0
70047,2,31,99,0,186478.32,0.0,0
70049,2,25,3,3,67671.3,0.0,0
70052,2,23,3,3,119185.35,0.0,0
70054,2,23,1,3,117310.979016494,0.0,0
70058,2,52,1,3,117310.979016494,0.0,0
70059,2,48,2,3,48200.52,0.0,1
70061,2,36,1,0,46972.08,1500.0,0
70062,2,24,2,3,166132.02,0.0,0
70065,2,38,99,0,117310.979016494,0.0,0
70068,2,29,99,0,434415.09,0.0,1
70069,2,23,3,3,108815.34,0.0,0
70071,2,26,2,3,44009.58,0.0,0
70072,7,44,2,3,60764.37,0.0,0
70073,2,27,99,3,162109.68,0.0,0
70074,2,44,2,3,110505.18,0.0,0
70075,2,23,3,3,43683.09,0.0,0
70078,2,29,99,3,37930.53,0.0,0
70081,2,23,3,3,46422.72,0.0,0
70082,2,27,3,3,92331.63,0.0,0
70083,2,25,99,0,141681.72,0.0,1
70085,2,30,3,3,65561.58,0.0,0
70087,2,29,3,3,55124.04,0.0,0
70089,2,35,3,3,51944.19,0.0,0
70094,2,69,2,3,47660.58,0.0,0
70095,2,25,99,3,104112.72,0.0,0
70098,2,46,99,0,41576.13,0.0,1
70100,2,34,99,0,63336.6,0.0,1
70102,2,43,1,0,122862.24,0.0,0
70103,2,40,3,3,187539.03,0.0,0
70104,2,32,1,6,91236.54,3003.0,0
70110,2,23,3,3,124373.82,0.0,0
70112,2,23,99,3,119175.78,0.0,0
70115,2,48,3,3,166876.77,0.0,0
70116,2,23,3,3,117310.979016494,0.0,0
70117,2,40,3,3,117310.979016494,0.0,0
70120,2,36,1,3,87591.06,0.0,0
70122,2,22,0,3,42337.5,0.0,0
70123,2,47,99,0,171912.09,0.0,0
70127,2,27,3,3,68124.09,0.0,0
70128,2,25,3,3,85459.56,0.0,0
70129,2,23,3,3,122051.7,0.0,0
70130,2,24,3,3,40855.02,0.0,0
70134,2,23,99,3,70107.3,0.0,0
70135,2,23,99,0,87551.34,0.0,0
70136,2,27,3,3,124515.12,0.0,0
70139,2,51,1,3,105400.68,0.0,0
70140,2,25,3,3,213032.7,0.0,0
70141,2,46,3,3,155793.21,0.0,0
70142,2,13,99,0,151759.17,0.0,0
70143,2,28,3,3,168433.98,0.0,0
70144,2,29,99,0,117310.979016494,0.0,0
70146,2,33,2,3,51173.88,0.0,0
70150,2,24,1,3,50239.08,60.0,0
70154,2,26,99,0,116770.92,0.0,0
70155,2,28,3,3,38457.36,0.0,1
70156,2,26,99,0,117310.979016494,0.0,1
70157,2,24,3,3,96645.78,0.0,0
70158,2,29,99,3,125262.99,0.0,0
70159,2,23,1,3,68770.05,0.0,0
70160,2,33,2,3,54349.35,0.0,0
70161,2,50,99,3,91482.81,0.0,0
70162,2,44,99,0,59539.32,0.0,0
70164,2,24,99,0,58359.48,0.0,1
